1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
202.99,470.87,328.18,314.83,14.41,347.89,226.69,307.97,181.68,342.37,221.68,203.48,397.79,230.36,232.05,249.08,270.0,21.27,45.29,480.5,128.69,270.23,266.22,442.66,190.86,191.52,324.96,372.04,213.75,273.65,45.29,20.63,236.77,250.29,268.36,1.3,16.32,442.66,169.73,130.99,203.48,292.84,188.35,222.6,253.45,185.59,21.02,149.62,278.27,226.03,179.49,294.65,33.46,226.03,122.91,287.94,348.42,462.09,288.13,46.91,131.31,45.29
127.15,317.53,190.05,418.31,56.26,168.38,301.23,357.29,325.66,415.72,355.09,315.15,244.2,285.55,312.68,386.75,298.83,96.7,166.63,209.74,117.89,73.26,190.65,75.17,406.26,120.25,166.94,249.87,146.29,335.51,166.63,73.54,294.27,155.18,163.86,55.99,77.97,75.17,235.76,331.08,315.15,215.25,335.33,113.94,401.17,159.96,68.52,252.76,301.91,278.58,232.79,200.47,111.29,278.58,111.6,249.65,168.3,336.31,285.64,121.45,320.88,166.63
49.46,235.08,124.0,131.7,175.54,127.21,223.49,139.66,136.79,83.8,73.73,55.51,77.31,238.33,139.27,258.81,209.09,183.57,186.36,37.99,89.45,42.18,27.09,0.0,171.46,113.99,125.61,178.52,41.03,111.19,186.36,165.7,85.82,73.02,72.75,115.4,215.84,0.0,38.97,47.15,55.51,54.48,138.43,58.72,121.31,44.43,217.53,109.9,96.34,119.62,221.64,228.49,48.69,119.62,105.9,115.62,142.6,205.51,51.04,180.51,165.25,186.36
25.64,60.17,28.07,374.7,45.56,150.28,326.16,359.47,46.31,131.35,155.97,39.6,0.22,306.65,114.97,297.49,135.17,214.57,344.52,82.47,114.53,1.35,1.67,0.37,70.12,156.27,40.31,4.38,54.37,34.18,344.52,43.85,23.05,39.29,2.57,153.79,183.02,0.37,225.09,67.47,39.6,3.52,45.69,23.94,404.53,57.85,170.38,418.15,18.66,501.37,453.96,64.99,85.81,501.37,117.11,82.87,121.43,305.55,101.97,103.86,653.53,344.52
0.23,27.89,14.96,213.84,101.98,31.27,180.38,135.27,57.55,39.79,32.59,49.71,0.0,152.34,56.06,300.28,60.16,14.48,15.01,0.16,39.45,0.0,0.0,6.25,1.61,143.54,15.2,0.0,2.24,0.04,15.01,98.46,0.02,0.48,4.31,96.87,4.44,6.25,35.11,112.38,49.71,0.0,62.04,0.0,179.16,3.23,4.12,91.05,0.02,141.75,95.55,3.47,69.88,141.75,133.48,16.55,24.04,25.13,0.0,46.32,165.91,15.01
2.76,5.24,15.37,343.19,145.06,311.65,83.2,292.53,37.21,18.83,128.0,2.88,6.16,108.56,1.47,41.32,37.02,0.07,0.04,0.0,8.35,0.02,0.0,0.03,0.0,141.18,32.54,11.74,7.13,7.6,0.04,142.7,6.85,1.43,19.44,154.67,0.35,0.03,2.97,118.89,2.88,0.0,41.95,6.42,375.99,4.1,0.09,25.31,8.98,45.48,76.31,2.4,123.85,45.48,93.26,6.79,285.7,0.0,0.0,8.68,63.77,0.04
0.0,19.71,13.35,396.07,194.63,76.76,71.64,252.93,0.01,0.02,45.67,20.12,0.0,70.72,0.0,0.1,0.0,0.0,0.0,0.0,26.48,0.0,0.0,0.13,0.0,90.11,4.87,0.0,0.37,0.32,0.0,210.23,0.21,0.34,0.0,39.79,0.02,0.13,5.08,172.17,20.12,0.0,0.6,0.0,282.19,0.12,1.41,6.36,0.22,9.46,0.0,0.0,174.58,9.46,145.66,0.0,74.73,0.0,0.0,0.0,1.19,0.0
2.01,5.9,65.54,192.87,263.5,73.63,289.18,107.45,32.75,5.03,8.85,0.0,0.0,195.01,33.62,89.19,137.53,5.2,8.25,9.02,35.33,0.0,0.0,0.0,0.0,76.9,18.99,0.0,9.62,0.08,8.25,285.45,0.0,4.84,2.62,128.52,30.75,0.0,130.79,273.7,0.0,0.0,34.74,0.0,110.9,12.19,35.98,24.53,0.0,125.32,36.93,0.1,119.99,125.32,70.33,51.99,82.98,0.0,14.85,2.72,25.69,8.25
154.41,391.5,379.5,543.23,256.22,407.96,482.49,538.91,294.42,186.89,308.55,62.58,129.26,454.0,108.39,73.46,344.78,252.93,371.61,110.28,107.34,32.53,49.51,14.59,33.36,136.28,284.66,101.48,98.66,166.4,371.61,275.17,134.64,173.2,56.76,266.87,179.16,14.59,119.59,251.58,62.58,54.15,290.81,32.17,514.14,126.6,145.22,22.91,158.27,274.79,105.58,353.24,296.86,274.79,131.39,131.02,392.14,44.07,180.3,25.63,9.66,371.61
208.57,338.88,349.31,337.46,116.7,346.33,353.13,327.87,283.98,217.4,503.33,339.13,151.7,296.63,502.59,225.64,408.07,154.45,213.98,503.29,79.99,190.99,243.53,179.87,251.56,165.5,270.91,194.82,196.99,337.62,213.98,132.93,267.13,237.41,263.71,95.76,64.8,179.87,350.91,162.02,339.13,230.14,259.0,179.26,299.84,197.69,53.1,76.38,276.97,74.47,137.27,378.8,138.82,74.47,129.59,362.18,309.93,161.83,588.35,81.06,121.25,213.98
176.91,385.26,304.22,273.19,67.43,317.79,393.57,260.54,116.68,228.48,303.71,350.03,260.87,394.02,366.03,212.83,405.4,135.53,162.46,249.22,76.14,152.92,245.42,192.16,80.7,306.04,275.38,260.96,163.66,308.53,162.46,64.6,235.36,201.49,261.74,2.82,98.5,192.16,225.52,336.67,350.03,215.66,129.66,142.27,313.55,162.5,105.42,69.09,223.57,191.05,101.02,263.55,161.85,191.05,218.86,304.42,256.17,90.62,413.96,92.03,76.57,162.46
474.36,344.93,556.23,308.07,191.05,202.67,563.68,264.93,219.87,312.7,348.0,382.32,507.98,542.61,336.73,156.76,388.94,92.77,345.92,408.24,69.02,510.19,497.95,206.56,461.93,145.5,513.95,523.58,406.91,375.55,345.92,217.96,348.39,499.3,454.36,97.91,22.62,206.56,386.58,153.12,382.32,487.26,222.26,321.07,332.39,388.79,9.11,116.17,360.12,47.21,131.64,431.27,111.58,47.21,123.59,554.65,249.19,434.64,427.12,36.22,79.64,345.92
261.22,509.83,371.42,539.57,11.9,175.94,581.53,510.89,98.72,296.99,460.04,358.31,221.74,531.28,344.51,124.98,341.01,11.47,10.17,273.05,116.36,90.39,224.63,296.11,192.75,289.72,354.63,262.43,200.57,121.85,10.17,17.45,89.68,285.13,119.51,6.77,19.44,296.11,187.99,89.02,358.31,293.83,109.63,72.16,558.57,185.71,6.01,313.59,83.99,96.91,183.76,142.46,13.72,96.91,266.48,270.9,225.13,586.8,256.12,147.63,202.7,10.17
210.09,571.19,398.02,463.32,9.76,348.09,269.4,402.91,228.63,284.48,247.53,209.37,243.21,300.39,326.94,493.39,405.52,98.16,318.43,123.91,275.07,20.77,42.49,1.97,260.43,138.7,364.26,259.17,198.29,238.82,318.43,14.27,210.07,248.76,90.99,3.44,197.57,1.97,287.08,47.67,209.37,56.9,251.43,56.41,453.17,205.05,139.01,297.12,220.72,153.81,93.05,354.72,45.46,153.81,102.57,298.95,392.63,205.76,165.65,85.59,314.17,318.43
97.54,265.31,200.31,406.1,143.73,227.32,724.41,361.61,93.9,172.72,270.72,151.4,318.0,685.63,340.53,248.35,331.47,267.54,535.6,67.03,145.8,166.91,60.23,78.25,139.85,170.91,198.51,266.88,101.31,120.15,535.6,154.51,114.37,202.91,108.56,80.58,288.84,78.25,249.37,230.16,151.4,71.7,109.07,114.63,371.39,77.21,237.2,199.01,110.53,443.13,213.3,302.27,110.98,443.13,103.72,206.51,219.38,157.03,99.81,51.19,183.72,535.6
132.7,197.37,175.97,610.48,119.7,136.4,475.41,448.51,109.86,162.52,110.45,103.2,109.29,455.37,232.72,187.42,288.09,365.25,679.65,98.6,131.37,210.08,164.05,7.23,169.43,220.55,202.35,177.47,146.81,223.99,679.65,134.38,155.13,161.62,104.7,280.1,223.11,7.23,197.84,70.58,103.2,117.85,98.6,247.74,568.55,154.26,219.84,224.84,158.97,400.33,136.14,346.9,101.29,400.33,162.36,156.99,119.34,264.76,168.81,199.57,174.68,679.65
119.14,214.51,192.52,230.46,214.75,266.84,435.49,232.59,112.62,65.5,123.34,92.56,115.21,434.46,170.49,217.34,170.96,232.62,392.7,31.07,150.73,62.58,43.0,106.88,282.13,202.59,275.98,363.46,109.51,140.4,392.7,211.71,125.32,186.53,187.8,142.0,225.57,106.88,116.41,91.04,92.56,55.51,113.06,87.73,210.39,121.61,96.36,781.21,145.16,639.71,246.11,1019.62,112.94,639.71,168.94,89.65,285.83,89.47,28.33,65.14,1016.71,392.7
126.27,193.48,104.4,320.38,193.89,76.12,61.44,234.52,141.01,224.58,366.83,65.7,45.36,48.08,77.29,107.52,144.08,45.07,53.56,3.56,79.21,78.79,6.19,0.0,30.43,107.61,184.2,50.76,146.18,176.82,53.56,195.98,99.55,161.39,50.16,50.13,47.83,0.0,37.26,317.03,65.7,4.7,146.58,187.41,270.74,109.46,32.67,128.78,153.38,244.22,71.43,312.77,109.53,244.22,92.11,166.07,67.45,90.07,1.81,10.89,145.12,53.56
134.45,355.77,290.38,370.75,504.92,282.97,285.3,312.43,117.03,248.04,144.73,171.61,104.66,307.08,217.1,268.41,217.86,237.03,394.13,84.1,120.19,360.54,430.14,46.35,61.37,360.95,385.45,124.07,159.13,562.08,394.13,543.38,336.12,183.79,338.64,190.01,235.09,46.35,82.26,82.51,171.61,373.8,120.5,144.05,353.63,132.42,211.48,246.51,365.1,397.67,171.66,594.25,58.8,397.67,300.95,248.8,285.84,96.02,105.22,37.67,338.56,394.13
242.51,389.12,335.17,499.84,407.0,203.97,356.3,449.81,180.21,272.48,292.09,116.29,297.16,371.74,199.4,251.01,281.59,194.43,232.19,304.64,204.61,47.27,97.85,46.6,208.2,209.64,319.47,379.98,200.4,189.64,232.19,406.77,277.64,257.56,266.38,351.05,304.47,46.6,291.03,299.19,116.29,102.32,185.78,115.9,505.27,217.74,297.34,188.17,276.32,198.33,263.83,818.12,103.7,198.33,147.97,257.72,203.29,196.43,337.86,102.54,170.51,232.19
287.6,359.72,330.67,677.22,118.06,525.14,375.59,653.97,299.56,352.23,676.57,246.31,182.15,344.63,498.76,354.2,333.99,313.32,365.16,206.67,76.43,302.98,225.37,79.02,339.17,228.47,346.02,198.04,234.69,274.72,365.16,117.63,298.95,343.36,236.72,267.21,104.95,79.02,169.5,455.64,246.31,326.41,302.44,218.3,704.45,255.0,107.8,57.26,304.64,183.68,328.32,461.03,226.36,183.68,167.67,203.79,525.99,464.58,241.4,78.03,43.56,365.16
95.85,149.4,139.46,399.35,139.58,183.96,601.7,374.85,119.46,197.4,257.28,207.45,351.6,546.88,335.64,457.39,279.94,519.79,492.81,334.27,156.2,364.17,299.51,384.91,321.46,379.24,114.19,284.96,137.56,190.2,492.81,148.98,243.56,104.99,456.87,392.88,269.19,384.91,379.95,278.21,207.45,308.4,117.59,301.9,448.46,138.88,267.88,166.63,269.26,334.19,443.51,576.72,200.5,334.19,332.27,182.36,178.27,241.6,335.43,126.72,154.8,492.81
240.83,272.18,278.04,562.55,135.91,352.1,270.29,480.89,144.82,310.04,316.62,247.66,468.25,246.61,419.49,201.13,396.29,534.37,513.99,425.53,76.51,338.56,334.0,428.69,431.31,323.0,261.59,480.18,291.17,278.46,513.99,136.95,305.13,248.78,403.84,107.9,193.46,428.69,269.83,447.39,247.66,317.63,142.77,287.53,484.2,308.59,195.5,216.44,293.95,155.29,219.85,402.25,237.68,155.29,290.96,404.3,333.26,195.23,441.51,146.43,250.05,513.99
426.31,325.41,513.07,279.54,74.6,318.61,239.39,244.7,207.83,343.55,404.66,351.43,259.55,235.4,259.34,174.69,230.54,292.84,293.66,303.55,89.62,308.04,451.73,345.63,178.88,276.17,481.19,268.47,395.56,428.48,293.66,79.25,379.02,439.28,415.49,9.61,250.44,345.63,192.25,111.69,351.43,476.46,222.94,284.27,261.31,378.7,191.83,111.39,375.18,388.38,126.28,347.69,122.33,388.38,244.45,255.69,314.44,304.09,331.58,81.67,127.41,293.66
193.53,436.12,264.86,322.0,106.75,392.55,319.12,311.02,204.23,314.01,282.88,165.01,238.99,352.75,274.48,173.23,349.44,391.86,368.89,298.1,101.15,204.62,254.92,275.38,386.18,92.62,256.17,238.14,154.05,194.35,368.89,105.41,174.43,213.3,190.35,128.05,214.07,275.38,211.54,238.78,165.01,257.91,203.14,172.04,301.66,176.6,191.61,168.49,171.21,371.39,352.69,184.95,99.15,371.39,83.98,224.84,384.99,341.66,289.75,160.1,158.5,368.89
169.7,304.54,356.77,379.56,80.48,508.56,230.96,390.51,334.17,268.87,310.2,260.98,235.31,192.51,269.04,316.43,239.24,110.06,231.25,145.56,82.0,106.83,118.76,75.24,276.5,349.89,296.24,205.71,123.12,306.45,231.25,89.62,177.2,203.8,172.32,31.21,198.49,75.24,133.72,80.81,260.98,134.59,336.78,120.85,352.46,144.3,276.74,221.51,235.56,439.48,229.18,399.68,88.32,439.48,270.23,309.54,504.52,515.28,147.01,83.52,167.25,231.25
158.93,177.32,226.68,318.27,142.7,272.32,363.37,329.45,270.31,337.54,247.16,159.89,105.84,312.85,332.69,531.01,431.48,256.85,493.99,92.28,182.47,74.89,10.51,0.57,301.55,183.35,268.71,102.76,152.92,110.97,493.99,154.5,79.38,214.22,81.68,112.33,296.6,0.57,227.93,168.32,159.89,16.47,286.37,172.79,357.13,175.01,248.6,545.5,95.18,618.4,532.11,123.76,153.07,618.4,151.18,203.65,228.5,976.01,121.0,71.2,589.28,493.99
129.88,139.67,130.91,221.45,116.22,343.95,222.7,184.89,156.15,110.28,139.06,43.04,67.29,204.23,255.15,410.45,291.71,409.03,563.18,129.26,191.38,256.79,25.53,0.54,515.19,192.44,235.82,140.83,121.76,119.73,563.18,132.92,94.71,138.92,65.53,138.48,313.85,0.54,90.19,29.45,43.04,26.42,162.97,145.87,162.81,136.96,261.2,856.94,104.45,526.85,280.22,251.62,87.59,526.85,187.67,96.04,279.82,760.26,131.4,189.96,1295.1,563.18
71.95,77.74,91.64,231.28,133.07,102.15,212.11,192.87,77.04,133.67,104.64,39.93,28.43,192.89,183.33,216.94,178.02,154.47,245.0,43.62,134.39,14.75,45.37,3.14,161.0,296.51,185.7,15.16,94.64,26.53,245.0,149.46,11.25,84.75,74.2,98.56,163.7,3.14,64.69,108.32,39.93,12.42,83.99,55.29,216.6,141.36,127.68,783.02,13.9,372.82,284.36,19.29,79.61,372.82,239.69,246.3,169.97,396.57,36.24,241.56,968.09,245.0
9.78,19.7,34.38,349.66,243.75,193.55,441.48,297.97,76.35,89.62,198.31,23.01,0.0,444.49,120.37,296.46,194.89,129.79,210.03,30.87,144.44,4.24,1.09,0.0,40.96,186.22,44.86,0.18,9.84,2.48,210.03,267.72,1.02,20.01,5.47,213.45,110.81,0.0,53.39,76.82,23.01,0.6,73.54,17.2,346.51,14.41,113.48,396.33,1.89,607.77,454.41,1.17,138.65,607.77,149.67,174.32,156.2,184.88,36.47,77.78,403.46,210.03
145.74,135.12,89.43,379.86,263.05,359.57,279.64,387.63,172.8,122.88,380.01,63.06,6.31,266.42,164.72,143.65,102.5,180.16,192.21,63.21,140.07,2.46,2.87,8.13,78.33,225.31,183.51,6.31,78.21,143.06,192.21,296.08,50.11,129.2,38.77,161.17,108.35,8.13,95.13,193.01,63.06,2.31,213.25,5.72,336.64,71.28,89.51,435.63,54.62,735.02,246.58,153.8,139.98,735.02,272.95,100.23,452.55,145.59,63.32,44.34,493.01,192.21
